Date,Theta_S,Theta_C,Theta_R,Theta_P,Theta_T
2002-03-12,-1.1502934252939003,1.4960564498934272,0.553993558717086,1.7530725175605175,-0.6225196038016608
2002-03-13,-1.1704026100333176,1.5323208327094675,0.668970497869789,1.5523115497034388,-0.6185333723322547
2002-03-14,-1.2136268809653863,1.6173914857385887,0.7325207353997913,1.533152444019602,-0.6370060937479121
2002-03-15,-1.365102330467524,1.9088718545402468,0.7405378425811362,1.7516893328126668,-0.6548263270284719
2002-03-18,-1.2419772830616869,1.6858181653061386,0.7568585855322664,1.7378029704598517,-0.6807335752330015
2002-03-19,-1.3933630459136253,1.9765928808089768,0.862599319354937,1.8110595763689077,-0.7325662386321474
2002-03-20,-1.308998664478402,1.8318466790855756,0.9429254292784393,1.4951015459253996,-0.7590509560300011
2002-03-21,-1.3584841271281962,1.93744009952366,1.1259466026082416,1.5224092715435424,-0.7908608815885446
2002-03-22,-1.4259113301149564,2.0741925696038717,1.2974302054936986,1.4399012795330373,-0.8001925337365471
2002-03-25,-1.2568029007986015,1.7596356112822111,1.1032567409711285,1.1522520902249587,-0.8031000044502491
2002-03-26,-1.3146101862252482,1.8826231960555129,1.2894117230635798,1.2728515884189142,-0.7855301949890346
2002-03-27,-1.3900443917491951,2.0420971241291186,1.1763185460163654,1.3882535974232693,-0.8048103270846264
2002-03-28,-1.4292462688120748,2.1493233509786815,1.1254051092324189,1.4461091307909362,-0.8138583269530987
2002-04-01,-1.1127148465252028,1.5846968028301966,1.1491093761630267,1.4368467927957587,-0.7423178869700362
2002-04-02,-1.0065354396363266,1.4102694186416405,1.3359917675891702,1.2663303149025267,-0.6920069641270485
2002-04-03,-0.7711597851228101,1.0380861983732939,1.4228524447284965,1.0651271634824044,-0.5757394064005168
2002-04-04,-0.8539088865062548,1.1709912847672095,1.5031931036117099,1.0881207938727377,-0.4517671416131743
2002-04-05,-0.9818453983062685,1.390935374972492,1.6492927838574951,1.0277367512370217,-0.34439557607871185
2002-04-08,-0.8598754010189857,1.2085560373390838,1.6632931982581656,1.0773823075416857,-0.2831436658978045
2002-04-09,-0.8708009149625662,1.2484093557258809,1.6281775621084857,0.9424830709533905,-0.25049852487669266
2002-04-10,-1.1407097294877215,1.7214399543965604,1.5085314866662207,1.1864357877417526,-0.33533466776027315
2002-04-11,-0.6602843993372456,0.9449712240101297,1.1657947146431002,0.6858543859036693,-0.2879584773546287
2002-04-12,-0.8415498249904346,1.2383484640523086,1.2266515694270528,0.8323154287215069,-0.25268090233596385
2002-04-15,-0.7308465622545025,1.0894022639365961,1.0853048493605126,0.6760238322022054,-0.21970448022968878
2002-04-16,-1.1086594535128445,1.7201093401062948,0.8318526002352429,1.1904326664925258,-0.27117105810481534
2002-04-17,-1.0217163971937535,1.5763989574545068,0.8053646116714677,1.1472495712470991,-0.23478770479189826
2002-04-18,-0.8081982454130825,1.2395346915498178,0.8669984134234545,1.1181599228546995,-0.2680085326578012
2002-04-19,-1.0191532682556972,1.601838930741821,1.1958906082064944,1.1331982697649676,-0.3113459617359799
2002-04-22,-0.6702002359807936,1.0474047073144162,0.8557744115765817,0.7887332465882886,-0.3045684454984181
2002-04-23,-0.5471455018967148,0.8693606042553447,0.8252591718513771,0.6553240936232856,-0.1761264209864512
2002-04-24,-0.42832387874117817,0.7078938503077059,1.090217653452185,0.5053225872720587,-0.04092496286345888
2002-04-25,-0.37990197298659456,0.6480523018270223,1.2100935483994892,0.48165094120088137,0.06854441193595108
2002-04-26,-0.0995985243066824,0.29741253457770583,1.0383797424856456,0.18269541818208634,0.29072573603167373
2002-04-29,0.3437094189699555,-0.19531879457546023,0.8668511933956425,-0.03135021261655744,0.5171991832275631
2002-04-30,-0.1433435082332203,0.35422248282627505,0.6750124027015125,0.21070175800963542,0.6031964582945273
2002-05-01,-0.5649179469192946,0.9183417206319914,0.7150153832022176,0.411772038753695,0.5852732607258969
2002-05-02,-0.5555185965311032,0.9080730918553935,0.9536656499147853,0.3779149038578172,0.5608414840840257
2002-05-03,-0.5170402600026088,0.8625738698504255,0.6962003734844693,0.15926094102506574,0.4775950401489148
2002-05-06,0.03670896937250159,0.15405061240607304,0.1759841892386742,-0.25461822930387407,0.4032398603308763
2002-05-07,-0.10110116875561924,0.32237408128779255,0.16003532409048907,-0.30496484865305246,0.40923113715761583
2002-05-08,-0.4572982394676809,0.7871954829675979,-0.5928187533966184,0.5188711608293453,0.4322226465509999
2002-05-09,-0.17958821702399574,0.4229743705610026,-0.7952311556446634,0.20210516860722702,0.5148723626591047
2002-05-10,0.02513098538251114,0.18221803316658974,-0.7678411876592142,-0.15514610782021923,0.6304254731463724
2002-05-13,-0.3590282765686191,0.6715702081252709,-1.2497240536184897,0.2621738925343628,0.526348889766854
2002-05-14,-0.6681106419177711,1.123658383238488,-1.5763950558155801,0.7382342324367683,0.3894604563600292
2002-05-15,-0.696670584107003,1.17244351407593,-1.0448875768285393,0.6139242346965149,0.3434161949298047
2002-05-16,-0.8502410993026949,1.4193406686243837,-1.19092781455165,0.766742081965939,0.18394764848315193
2002-05-17,-1.0290934449232274,1.7246918524779873,-1.3841362655830127,0.9428881974648847,-0.06302256104275959
2002-05-20,-0.6645152148187793,1.1207382799886292,-1.881165337779928,0.646039790505718,-0.13437268615059272
2002-05-21,-0.46853456124331555,0.837871295635901,-1.7132508476309218,0.4075630229178841,-0.08688355581765775
2002-05-22,-0.5771910205707196,0.9914766299791882,-1.7241196778044223,0.5460071528145126,-0.05650074296478483
2002-05-23,-0.8892148497826728,1.4777567771713378,-1.8368483743543436,0.7845422697203628,-0.059825563776299
2002-05-24,-0.7320742618177627,1.2177476035320267,-2.295467966612763,0.5238700002942249,0.020708572829416818
2002-05-28,-0.4050586207996911,0.736032112720027,-2.207278929787709,0.34842625075599426,0.07846014993007924
2002-05-29,-0.3868562697582099,0.7090427323999027,-2.1121449781679607,0.22138299438823913,0.09478020100119394
2002-05-30,-0.33545298608710833,0.6381255828480776,-1.9222536827140282,0.17417471827747702,0.15013795135613103
2002-05-31,-0.4828092523377209,0.8375338098917164,-1.7428471931502008,0.23865606657530355,0.2496848248489941
2002-06-03,0.2971048261209879,-0.11628803465039804,-2.3570526191360224,-0.2954552079174455,0.4941726752504543
2002-06-04,0.41283312223998064,-0.23833910312532805,-2.0363328447360742,-0.27896983703047823,0.6770598552129132
2002-06-05,0.11410096330897773,0.07604595911421567,-1.6397602583514979,-0.07368608689974862,0.7876196628071513
2002-06-06,0.47193907193456225,-0.2992352723090682,-1.9833981490429458,-0.48881545029986934,0.9652944355727446
2002-06-07,0.3155827510959326,-0.14509524106094013,-1.11641887284354,-0.5054813959724237,1.1417754691349897
2002-06-10,0.35756562249113605,-0.19277601289467966,-0.7485638101375285,-0.42130776895209415,1.1271565700231825
2002-06-11,0.5158612969415503,-0.3556555005021135,-0.7213546947158691,-0.7590913834707946,1.1163326592537048
2002-06-12,0.43327288438590295,-0.28407620588670646,-0.23858872384661714,-0.601716230366162,1.166698586481574
2002-06-13,0.6206707165941869,-0.4715608597563233,0.030693652238427144,-0.8051671058278691,1.1678900647385397
2002-06-14,0.8240124458154766,-0.6601959169372031,0.11968918234385695,-0.8325127304326182,1.2558794693438047
2002-06-17,0.5103395308930782,-0.37919038021050555,-0.5277007452922294,-0.21646887354840597,1.2610972389976383
2002-06-18,0.4113781402853974,-0.2859088717407632,-0.34113160698535216,-0.18044182143520981,1.2025172408353852
2002-06-19,0.8198779297816169,-0.6683854187243533,-0.30466434419056754,-0.5209506185937778,1.2572693959688348
2002-06-20,1.1398314966833527,-0.9307060029502086,-0.32710414961558004,-0.7899978428954209,1.3307908032546567
2002-06-21,1.0748687104179906,-0.8804817059557929,-0.5570434924913948,-1.128144212416041,1.3356950072759572
2002-06-24,1.0109649131711351,-0.8302833406635575,-0.33447614466848297,-1.0373231317903189,1.397943902995448
2002-06-25,1.1905959623475042,-0.9778565731808804,-0.2414381172952284,-1.360044432383131,1.527962575461371
2002-06-26,1.3063867303248504,-1.068588505512487,0.01912786557168185,-1.3898751544318029,1.5867788574729595
2002-06-27,0.8113016910782975,-0.6804880755806736,-0.10125988755369784,-1.0162143650486415,1.4751567110984427
2002-06-28,0.602362389917129,-0.4973367772431771,-0.03761240930713097,-1.016871993081339,1.335633392225227
2002-07-01,0.9824169672378366,-0.8236444379594785,-0.5140110808971587,-1.4328749449403455,1.28832700837383
2002-07-02,1.383278719906436,-1.1317523020298745,-0.2568038226421716,-1.8247804624114938,1.285720341710484
2002-07-03,1.4635660430149728,-1.1946862075801858,-0.4013711655651827,-1.6819004930933974,1.2737852285209215
2002-07-05,0.9308772678688368,-0.7998522493819982,-2.0279789374094297,-0.9593695334484709,1.2582478470177587
2002-07-08,1.1748351980679075,-0.9914683596559883,-1.9310383074156219,-1.1926729844817379,1.349430103196729
2002-07-09,1.578697446282887,-1.2920068702665781,-2.4990117573459187,-1.6626709990609523,1.4359147334549969
2002-07-10,2.3824624953909392,-1.7844359370223837,-2.998608361555021,-2.2773372761142077,1.600004798433539
2002-07-11,2.285672731813048,-1.7368875852105377,-2.6021899371402455,-2.106095623999205,1.7151555696330492
2002-07-12,2.038901932311346,-1.6108298682626117,-2.5693355452647895,-2.1898505654088147,1.8963987809884677
2002-07-15,2.4320130020101485,-1.8334896416562678,-2.332583816356639,-2.221059322030197,2.1043681537704204
2002-07-16,2.7238169325276984,-1.978446282356581,-2.5727265399631705,-2.5037321118272304,2.2689843515293178
2002-07-17,2.4329218660405934,-1.8363269965964228,-1.8622725013004224,-2.362642610129719,2.213528777857623
2002-07-18,2.3256336611594692,-1.7818488038530236,-2.310710283808811,-2.7621690118026616,2.1617130898772956
2002-07-19,2.8571612267676563,-2.05372548109895,-2.3423324416946047,-3.2933245669478404,2.2659142245121897
2002-07-22,3.459717966818567,-2.321161071808522,-2.4604205308479163,-3.6701716424035333,2.410078168359529
2002-07-23,3.9057323674824658,-2.4895811210933765,-2.412558474494276,-3.9066661880720464,2.5887885331479397
2002-07-24,2.888281814216514,-2.100123230517538,-2.9205368558765277,-3.0293996148003917,2.636802631290992
2002-07-25,2.7195890437725834,-2.026581870923171,-2.607599995314826,-3.025872282163534,2.6622216771610345
2002-07-26,1.9917760918405927,-1.6719068163905761,-2.7952836799430063,-2.7229226400045894,2.4430253739197094
2002-07-29,1.2257347186454797,-1.1985743846199544,-3.335857269280976,-1.9281484827991897,1.9685157970271543
2002-07-30,1.3225342893574616,-1.2632476908527934,-3.306600516272157,-1.834500426559606,1.4228523163805515
2002-07-31,1.3316367494715469,-1.2673237879676793,-2.955505983929363,-1.6626182805449943,1.0901294820576188
2002-08-01,2.160899648298872,-1.7592118235973886,-3.059759745094636,-2.0599311799675646,0.9435874943454023
2002-08-02,2.8509140093909013,-2.081281812460427,-3.2796648828175603,-2.3377086417319157,1.0673283691937014
2002-08-05,3.4034547761757783,-2.2960416755853386,-2.4770667023085204,-2.741409730129409,1.4528514787028821
2002-08-06,2.8153490333228914,-2.073550621774832,-2.68218929677468,-2.3012378520174255,1.7099865595577652
2002-08-07,2.2203071627567987,-1.8105692688055448,-2.513743762393004,-1.9961228519632475,1.846046855861847
2002-08-08,1.7937445403037768,-1.5925942921015543,-2.5043263306443433,-1.5263284635176775,1.738830799296154
2002-08-09,1.6021811986121544,-1.4870869507843922,-2.442821182809428,-1.4528912372731797,1.465878365376885
2002-08-12,1.8544449036765236,-1.625680837664035,-2.4320664552594278,-1.5020466484767308,1.1274309787455903
2002-08-13,1.6295249796795137,-1.5027341286342966,-2.7574397144557508,-1.7691095896979547,0.8589905797590847
2002-08-14,1.0568246127593186,-1.1458865464027455,-3.0790240770668826,-1.209756833359442,0.6086421231528975
2002-08-15,0.5819378879082788,-0.7842982958710173,-3.1343714723154004,-1.0321724372495118,0.35791960058455125
2002-08-16,0.47405201237416134,-0.6942413405533364,-2.742857629317053,-1.0391638512779295,0.12329073384372444
2002-08-19,0.433523271496824,-0.660555377469572,-2.7736498624397483,-0.6957511419501891,-0.17144271980602216
2002-08-20,0.5802564161273114,-0.7875763666949781,-2.634377080392604,-0.8816043509134499,-0.39390426931242856
2002-08-21,0.34323917889131567,-0.5946383915497787,-2.5521907520655156,-0.6885029846318572,-0.5414833930152795
2002-08-22,0.24826174659606154,-0.519583396447797,-2.2856814940977137,-0.4748987167491252,-0.6103589452420928
2002-08-23,0.4872539199460761,-0.737722545881417,-2.652598843977737,-0.789865474163606,-0.6137509440566784
2002-08-26,0.5666797450993031,-0.807314995803037,-2.563808366896722,-0.6682657288632157,-0.5960255255896313
2002-08-27,0.5978173667255272,-0.8308554057266242,-2.1092911035815765,-0.8507339800452168,-0.5934429991742913
2002-08-28,1.0910015630230454,-1.1914508720850516,-2.359965129390808,-1.0869832046535106,-0.45930561003887804
2002-08-29,1.1329147392603218,-1.2176753069537007,-2.2285187369351007,-1.0686510407357768,-0.3062074291078946
2002-08-30,0.9584963112114225,-1.1007867612493265,-1.8791186105861601,-1.072711902640306,-0.2271991314045391
2002-09-03,2.0773137755059534,-1.7343506931586614,-2.204863981599923,-1.613423762212326,0.030163056365491363
2002-09-04,1.6564024073684582,-1.5238368161499212,-1.9489694935914346,-1.3568959487351744,0.2084620178655561
2002-09-05,1.842296921033993,-1.620369350084518,-1.7593954946122734,-1.5411421765621596,0.32947041856242115
2002-09-06,1.4401619559937826,-1.4038997235235469,-1.757506655315265,-1.2973967987890087,0.3713671792786735
2002-09-09,1.4458779567568558,-1.403005671532731,-1.5244598461877887,-1.1417656502753368,0.4484268922697854
2002-09-10,1.2274547254558454,-1.2727347697370979,-1.580110070383165,-1.0241461690356972,0.2824380584956269
2002-09-11,1.17812638759959,-1.2399296933962247,-1.46775314323466,-1.0060907234144738,0.1810543737991965
2002-09-12,1.5740703877003532,-1.4634292378714648,-1.5360368020066106,-1.317108582340761,0.11007900745973803
2002-09-13,1.3139154388760281,-1.317963719953454,-1.0630957313032072,-1.2542070619898575,0.07382189032605423
2002-09-16,1.4455096496686937,-1.3915714141561937,-0.9348646880782002,-1.2161608934206463,0.06284384772846359
2002-09-17,1.6466729863979936,-1.4972445056867427,-1.1726257962242401,-1.4591721385123233,0.1250915578537797
2002-09-18,1.5762033494798275,-1.4599362438983,-0.8733438406474268,-1.5022666540502987,0.18404396875230988
2002-09-19,2.0501779865062,-1.6911487383405814,-1.047309324159972,-1.8689516655010507,0.25253653623405725
2002-09-20,1.8121258582882234,-1.5769334161142605,-0.8880174573230699,-1.824151350165364,0.3314419692388905
2002-09-23,1.9284690177917623,-1.6311034918373477,-0.8827941843354268,-1.9836475651588463,0.4013130574340599
2002-09-24,2.0491144775624037,-1.6872776046661377,-0.6718471717335374,-2.1697155684424225,0.45342097646549073
2002-09-25,1.559805243166112,-1.4475684050098636,-0.8214237795586302,-1.8434971391804245,0.4377212228645962
2002-09-26,1.1450777287715945,-1.2106103988556274,-0.8287443559229377,-1.599393555094843,0.2534785912406113
2002-09-27,1.500957925529405,-1.4158864334398087,-0.9363506056405916,-1.9843060273426902,0.1820064436180136
2002-09-30,1.8979594200613643,-1.6163342408578119,-1.0993050836270326,-2.128714220612801,0.15583128229971144
2002-10-01,1.0542495729621524,-1.1539994780180802,-1.489513553080014,-1.6227886731552599,-0.051318809470554914
2002-10-02,1.454579728274088,-1.3893502447472965,-1.133155587526203,-1.8886791467146837,-0.07879237052359148
2002-10-03,1.5171145886484005,-1.4224466975965677,-1.0073164714921328,-1.9839757413246841,0.0012841818848183615
2002-10-04,1.8239335480701933,-1.5776445570854076,-1.0188685305318013,-2.2090614722124573,0.06738207232841234
2002-10-07,2.2713558050817455,-1.778460202340363,-0.9734690758432352,-2.380129734198018,0.1363240342151607
2002-10-08,2.0166181070600615,-1.6692412198808353,-0.96400241238227,-2.146234823258326,0.3369515394976096
2002-10-09,2.1589759647323525,-1.7327751287120188,-1.1178833482082522,-2.4077935396264945,0.48929547185823624
2002-10-10,1.4822775977923688,-1.4076108439448933,-1.428345168625327,-1.9812892490453475,0.49464289732742006
2002-10-11,1.2080844680559504,-1.2525736139500232,-1.4239470209077703,-1.5069564557104476,0.3803747386752739
2002-10-14,1.255116338134668,-1.2807771301769373,-1.4799234836502744,-1.3928818799229017,0.18563139284669383
2002-10-15,0.9635683755989483,-1.1020369948685351,-1.8923780958381704,-0.8118649365228146,-0.007134545128823493
2002-10-16,1.2450228033322637,-1.2757666789666844,-1.9005118681504662,-1.0884529355654509,-0.17178620897140878
2002-10-17,0.9709612889180436,-1.1077852302229727,-2.0517958640125395,-0.799583492354575,-0.2609478432481455
2002-10-18,0.8893069303473351,-1.0546493186935568,-1.7441005636347495,-0.7083496622551088,-0.3098394456696981
2002-10-21,0.8288508555448323,-1.0142641967154593,-1.9176054141921632,-0.47509873848090656,-0.3920153647686403
2002-10-22,0.9677395924825059,-1.1073196687447593,-1.8392062029638983,-0.5915205773130875,-0.39198838095139904
2002-10-23,0.8375941916002434,-1.020734094987408,-1.7092236146888786,-0.4896467019005711,-0.47982991781736734
2002-10-24,0.9536108449938112,-1.098113305966095,-1.5829339096873065,-0.6639465021372642,-0.48253194652932035
2002-10-25,0.37289022484264744,-0.6700052468887128,-1.5991142642753686,-0.43170440170492574,-0.5741251761569198
2002-10-28,0.5246407006175434,-0.7921044816401147,-1.310600635572289,-0.5187551752752676,-0.6108521769417293
2002-10-29,0.6960533425926478,-0.9211231989637293,-1.2545840656397624,-0.6160647752692099,-0.6344921056841767
2002-10-30,0.5476200186325733,-0.8110808706010261,-0.9681500937874199,-0.4788758585487514,-0.6679820071238788
2002-10-31,0.5358616576520981,-0.8028112934641283,-0.7709162692161938,-0.5341343783372013,-0.7390314756250811
2002-11-01,0.27249764564933787,-0.586891633536467,-0.8608501124874045,-0.30231857076981444,-0.7399379424768416
2002-11-04,0.4906814334275291,-0.7688108988226251,-0.7271701427281467,-0.1828950627631991,-0.732126103867695
2002-11-05,0.5486056909821918,-0.8144234901846548,-0.6098962761132902,-0.06886746612748221,-0.7471723475100055
2002-11-06,0.474890454359228,-0.7566085902161075,-0.5490817107493327,0.06471520511027842,-0.746961845441502
2002-11-07,0.5719516721558049,-0.8322749107051925,-0.5654469912292224,-0.2205985533736126,-0.7319912258925486
2002-11-08,0.28203294147058605,-0.5967688111699051,-0.3726964615110267,-0.3162696837562576,-0.7255827839886241
2002-11-11,0.5505145585992025,-0.8156598598270448,-0.32599560945536105,-0.5622585745257326,-0.7138931712468987
2002-11-12,0.4455796579730015,-0.7335444611010508,-0.3136159789598986,-0.4485333926515864,-0.7381376368143241
2002-11-13,0.5367734757376508,-0.8046821192630979,0.11227070976685381,-0.4360817610120435,-0.7242797322600254
2002-11-14,0.16615732256800653,-0.4945612935057272,0.09593183303998444,-0.10629074654867622,-0.8140078107432603
2002-11-15,-0.12502371033579932,-0.2110303628992304,0.24282204104021823,-0.00983150303033471,-0.900536817545223
2002-11-18,0.017948009160354134,-0.355750813389988,0.17470617851064327,-0.13096955438463453,-1.0142837050584164
2002-11-19,-0.020183962661878958,-0.3185848089858126,0.3363561900334307,-0.16719070900548275,-1.1115450845866537
2002-11-20,-0.33454681938231995,0.003143066096452253,0.2331861925388651,0.09836428410425678,-1.2929177680532657
2002-11-21,-0.5511497190035125,0.2683607204443509,0.15264577641492608,0.39362598690769734,-1.4296217437681336
2002-11-22,-0.6447522210102585,0.3927835302128483,0.2751878173269342,0.3603410798797452,-1.5199091231024744
2002-11-25,-0.5149864735235802,0.2205075173370612,0.47568074364616136,0.40870447396558046,-1.6173899535305876
2002-11-26,-0.2517502816930763,-0.10081179293402291,0.3397456819614949,0.1396123879542027,-1.6333834597269987
2002-11-27,-0.06959462356092945,-0.2928652936202156,0.07696874433106665,0.525430115391475,-1.545379546252022
2002-11-29,-0.03545848416217628,-0.3270284535559087,0.12535842044339046,0.5015980866272179,-1.3968245327040993
2002-12-02,-0.059547222099657425,-0.3190156848975115,0.16687632324162477,0.4884726450948192,-1.2332504872261474
2002-12-03,0.06301931341035592,-0.43699363535005686,0.20400114337868475,0.29906640422824154,-1.0720924144583268
2002-12-04,0.12856547819704062,-0.5109804845440191,0.2565692632370123,0.2673358278658838,-0.9594541602389021
2002-12-05,0.2720211097677682,-0.651789700928246,0.18865318221884556,0.12128205842697745,-0.8544055512831895
2002-12-06,0.07719952971199198,-0.49795352338423476,0.19888678788063113,0.22130134342227595,-0.7898317230653644
2002-12-09,0.32880558092177287,-0.7224015664849807,0.17956130881282445,-0.05936006848346075,-0.6673183495888504
2002-12-10,0.042330590062587575,-0.475828988972005,0.09511104496191237,0.14235079850579394,-0.6361720431603765
2002-12-11,-0.1000549034518649,-0.34055341463320793,0.42364216467566934,0.1666403380908994,-0.6534981636822962
2002-12-12,-0.1861025307793237,-0.27291837680668113,0.4716045193470603,0.1330970802071289,-0.7280362988826842
2002-12-13,-0.062257855202776165,-0.3948348421048843,0.29704765531676486,-0.02886750492733188,-0.7220678106557047
2002-12-16,-0.35754547748433385,-0.11463811999848167,0.257471602734676,0.3029592222272788,-0.8510005267852473
2002-12-17,-0.32137525365625,-0.17684145346849664,0.22040397110915202,0.2112220475133662,-0.8929512135785133
2002-12-18,-0.10743402618749229,-0.4037744330151165,0.20373341906204703,0.054894156903914755,-0.842918207956962
2002-12-19,0.10975375781214335,-0.6391556544142467,0.15904756665710076,-0.025940192536775337,-0.7199724980582729
2002-12-20,-0.409133308743631,-0.1743745956849488,0.2594136670337635,0.17013810895196926,-0.7544913733334888
2002-12-23,-0.48710884432693974,-0.0944169848516158,0.39142678804183406,0.21710581217839567,-0.7294753040307151
2002-12-24,-0.4576457437925856,-0.13617093353993903,0.21742086341676323,0.16503283436280944,-0.7026444285429745
2002-12-26,-0.3504166787417758,-0.2620437115143468,0.17094840148104248,0.14458285754652705,-0.7214026331716366
2002-12-27,-0.06991034677960493,-0.5453161614777148,0.03762518887440488,-0.04999935364058378,-0.7291748776912368
2002-12-30,-0.07095098958084166,-0.5488513133229148,0.341058715265951,0.03633982008789002,-0.6019915473904128
2002-12-31,-0.2263495787238227,-0.4193089195802155,0.41392949928536743,0.06728531723770415,-0.4825002685926975
2003-01-02,-0.6624672177272394,0.05669597516218661,-0.05452883198723076,0.5430812792305999,-0.4770494921378187
2003-01-03,-0.7595344139655946,0.17984734941892752,0.123448334150457,0.5585626333093486,-0.5360447539715283
2003-01-06,-0.730856206115274,0.14409589544553766,-0.11966424638224753,0.8985608380091398,-0.6701218028282333
2003-01-07,-0.7021382085846866,0.10920670318614814,-0.015140705790956997,0.8237869288349235,-0.8140924060865525
2003-01-08,-0.6494322421771561,0.04551628083086786,-0.09401917122204559,0.6397996432212378,-0.9104995618528441
2003-01-09,-0.8227225921135192,0.2679740315480585,-0.007474024357973951,0.9362022207274918,-0.9244915084864154
2003-01-10,-0.8131440659452877,0.25701921487116375,0.20149538874282583,0.954794699907385,-0.9124010074276908
